Brand,Model,Reference Number,Type,Movement,Base Movement,Movement Type,Price (New),Price (Used),Year,Case Diameter (mm),Lug Width (mm),Case Thickness (mm),Water Resistance (m),Crystal,Weight (grams),Case Material,Bracelet/Strap Type,Bezel Material,Power Reserve (hours),Complications,Gender,Country of Manufacture
Stowa,Marine Original Classic,MAR-CL,Diver,Cal. ETA 2824,ETA,Automatic,1550,1100,2023,42.0,20.0,13.0,200,Sapphire,165,Stainless Steel,Bracelet,Steel,38,Date,Men,Germany
Laco,Durango Pilot 42,861746,Pilot,Cal. ETA 2824,ETA,Automatic,795,560,2023,42.0,20.0,11.0,100,Acrylic,75,Stainless Steel,Leather,Steel,38,None,Men,Germany
Laco,Freiburg Diver,862114,Diver,Cal. SW200,Sellita,Automatic,1090,780,2023,42.0,20.0,12.5,200,Sapphire,170,Stainless Steel,Bracelet,Steel,38,Date,Men,Germany
Damasko,DA36,DA36,Field,Cal. ETA 2824,ETA,Automatic,1590,1200,2023,38.5,20.0,10.1,200,Sapphire,75,Submarine Steel,Leather,Steel,38,Date,Unisex,Germany
Hanhart,Primus Marinemaster GMT,716.200-0010,Pilot,Cal. ETA 2893,ETA,Automatic,2890,2100,2023,42.0,21.0,13.5,300,Sapphire,175,Stainless Steel,Rubber,Aluminum,42,"GMT, Date",Men,Germany
Jacques Lemans,Shark Sport,1-2059A,Diver,Quartz,Ronda,Quartz,225,140,2023,48.0,24.0,15.0,500,Mineral,210,Stainless Steel,Rubber,Ceramic,0,Date,Men,Austria
Zodiac,Sea Wolf 38,ZO9200,Diver,Cal. SW200,Sellita,Automatic,1395,1000,2023,38.0,20.0,12.0,200,Sapphire,135,Stainless Steel,Bracelet,Aluminum,38,Date,Men,USA
Zodiac,Super Sea Wolf 53,ZO9261,Diver,Cal. SW200,Sellita,Automatic,1595,1150,2023,40.5,20.0,13.9,300,Sapphire,165,Stainless Steel,Bracelet,Aluminum,38,Date,Men,USA
Norqain,Independence Wild One Diver,N2200S/B401A-001/40B,Diver,Cal. NN20,Sellita,Automatic,3200,2400,2023,42.0,22.0,12.5,300,Sapphire,185,Stainless Steel,Rubber,Ceramic,38,Date,Men,Switzerland
Eterna,KonTiki Diver,1290.41.41.1422,Diver,Cal. 3916A,ETA,Automatic,3500,2500,2023,45.0,22.0,13.9,500,Sapphire,195,Stainless Steel,Bracelet,Ceramic,38,Date,Men,Switzerland
Fortis,Official Cosmonauts Chronograph,630.10.141,Chronograph,Cal. ETA 7750,ETA,Automatic,2490,1800,2023,40.0,20.0,14.7,200,Sapphire,165,Stainless Steel,Bracelet,Steel,48,"Chronograph, Date",Men,Switzerland
Fortis,Marinemaster Diver,677.10.11,Diver,Cal. ETA 2836,ETA,Automatic,2190,1500,2023,44.0,22.0,13.4,200,Sapphire,185,Stainless Steel,Bracelet,Steel,38,"Day, Date",Men,Switzerland
Hemel,HF5 Chronograph,HF5,Chronograph,Cal. SW500,Sellita,Automatic,1290,950,2023,40.0,20.0,14.9,200,Sapphire,165,Stainless Steel,Bracelet,Steel,42,"Flyback Chrono, Date",Men,Japan
Furlan Marri,Bicompax 001 Panda Salmon,FM-BC001-PS,Chronograph,Cal. Valjoux 7750,ETA,Automatic,1650,1300,2023,40.0,20.0,14.5,50,Sapphire,110,Stainless Steel,Leather,Steel,46,Chronograph,Men,Switzerland
Lorier,Gemini Moonphase,GEM-MP,Dress,Cal. Miyota 9N33,Miyota,Automatic,649,520,2023,38.0,20.0,11.5,30,Acrylic,90,Stainless Steel,Leather,Steel,42,"Moonphase, Date",Unisex,USA
Nodus,Trieste II GMT,TR2-GMT,GMT,Cal. NH34,Seiko,Automatic,599,480,2023,40.0,20.0,13.5,200,Sapphire,165,Stainless Steel,Bracelet,Ceramic,41,"GMT, Date",Men,USA
Halios,Puck II,PK2-BLU,Dress,Cal. Miyota 8215,Miyota,Automatic,425,350,2023,36.0,18.0,9.9,50,Sapphire,75,Stainless Steel,Leather,Steel,42,Date,Unisex,Canada
Monta,Windsor,WIN-SIL,Dress,Cal. SW200,Sellita,Automatic,1390,1050,2023,40.0,20.0,10.8,100,Sapphire,130,Stainless Steel,Leather,Steel,38,Date,Men,USA
Farer,Lander III Patterdale,LAN3-PAT,Field,Cal. SW200,Sellita,Automatic,1195,900,2023,39.5,20.0,11.2,300,Sapphire,140,Stainless Steel,Bracelet,Steel,38,Date,Men,United Kingdom
Anordain,Model 2 Champlevé,M2-CHP,Dress,Cal. SW210,Sellita,Manual,1850,1400,2023,40.5,20.0,11.8,50,Sapphire,100,Stainless Steel,Leather,Steel,42,None,Unisex,United Kingdom
Ming,17.09 Field Watch,17.09,Field,Cal. Soprod P024,Soprod,Automatic,3500,3800,2022,38.0,20.0,9.5,100,Sapphire,80,Titanium,Leather,Titanium,42,None,Unisex,Switzerland
Ming,17.06 Diver Blue,17.06B,Diver,Cal. ETA 2824,ETA,Automatic,2900,4200,2021,39.0,20.0,12.5,300,Sapphire,155,Stainless Steel,Rubber,Ceramic,38,Date,Men,Switzerland
Krayon,Everywhere,KRA001,Luxury,Cal. KA01,In-house,Manual,98000,105000,2022,43.0,0.0,11.0,100,Sapphire,65,White Gold,Leather,White Gold,90,"Equation of Time, Sun",Men,Switzerland
Ressence,Type 1,Type1-BLU,Luxury,Cal. ROCS 1,In-house,Automatic,23800,20000,2022,42.0,0.0,9.5,100,Sapphire,75,Titanium,Leather,Titanium,36,Orbital Convex System,Men,Switzerland
H. Moser & Cie,Streamliner Flyback,6902-0200,Chronograph,Cal. HMC 902,In-house,Manual,30500,32000,2023,42.0,21.0,13.8,120,Sapphire,170,Stainless Steel,Bracelet,Steel,54,Flyback Chrono,Men,Switzerland
H. Moser & Cie,Endeavour Perpetual Moon,3200-0200,Dress,Cal. HMC 801,In-house,Manual,28000,30000,2023,40.0,0.0,9.5,30,Sapphire,80,Stainless Steel,Leather,Steel,72,Perpetual Moon,Men,Switzerland
F.P. Journe,Chronometre Bleu,CbBl,Luxury,Cal. 1304,In-house,Manual,38500,65000,2022,39.0,18.0,9.6,30,Sapphire,55,Tantalum,Leather,Tantalum,50,None,Men,Switzerland
F.P. Journe,Astronomic Blue Steel,ASTBL,Luxury,Cal. 1607,In-house,Manual,350000,500000,2022,44.0,0.0,14.0,30,Sapphire,80,18k Rose Gold,Leather,Rose Gold,64,"Perpetual, Tourbillon",Men,Switzerland
Czapek,Quai des Bergues Deep Blue,QBG-QBG3G-0015,Luxury,Cal. SXH3,In-house,Automatic,22000,19000,2022,42.5,21.0,9.5,50,Sapphire,90,Stainless Steel,Bracelet,Steel,60,None,Men,Switzerland
Czapek,Antarctique Passage de Drake,ARC-FBR-COBR,Luxury,Cal. SXH2,In-house,Automatic,26000,22000,2022,41.0,21.0,9.5,100,Sapphire,95,Titanium,Leather,Titanium,60,None,Men,Switzerland
Seiko,Prospex Solar Diver SNE573,SNE573P1,Diver,Cal. V157,In-house,Solar,375,270,2023,42.0,20.0,12.8,200,Hardlex,130,Stainless Steel,Silicone,Steel,0,Date,Men,Japan
Seiko,Prospex Sea Sumo Green,SBDC081,Diver,Cal. 6R35,In-house,Automatic,1050,780,2024,45.0,20.0,12.9,200,Sapphire,200,Stainless Steel,Bracelet,Steel,70,Date,Men,Japan
Seiko,Presage Blue Enamel Sharp-Edged,SPB167J1,Dress,Cal. 6R35,In-house,Automatic,1250,900,2023,39.3,20.0,11.8,100,Sapphire,135,Stainless Steel,Bracelet,Steel,70,Date,Men,Japan
Seiko,5 Sports Street Fighter Cammy,SRPF19K1,Sport,Cal. 4R36,In-house,Automatic,350,280,2022,42.5,22.0,13.4,100,Hardlex,80,Stainless Steel,Silicone,Steel,41,"Day, Date",Women,Japan
Seiko,Presage Style60 Cocktail Time,SRPE19J1,Dress,Cal. 4R35,In-house,Automatic,475,360,2022,40.5,20.0,12.4,50,Sapphire,130,Stainless Steel,Bracelet,Steel,41,Date,Men,Japan
Seiko,Prospex SPB357 Willard Navy,SPB357J1,Diver,Cal. 6R35,In-house,Automatic,850,650,2024,42.7,22.0,14.0,200,Sapphire,170,Stainless Steel,Silicone,Steel,70,Date,Men,Japan
Seiko,5 Sports Pepsi GMT,SSK005K1,GMT,Cal. 4R34,In-house,Automatic,475,375,2023,42.5,22.0,13.6,100,Hardlex,82,Stainless Steel,Bracelet,Blue/Red,41,"GMT, Date",Men,Japan
Casio,G-Shock GW-M5610 Black,GW-M5610U-1JF,Digital,Module 3495,In-house,Solar,155,115,2023,46.7,0.0,12.7,200,Mineral,53,Resin,Resin,Resin,0,"Solar, Multiband 6",Unisex,Japan
Casio,G-Shock GM-2100 Metal Bezel Gold,GM-2100G-1A9,Digital,Module 5611,In-house,Quartz,130,95,2023,45.4,0.0,11.8,200,Mineral,55,Metal Bezel/Resin,Resin,Metal,0,"World Time, Alarm",Unisex,China
Casio,Baby-G BA-110,BA-110-4A1,Digital,Module 3414,In-house,Quartz,79,52,2022,42.9,0.0,15.8,100,Mineral,44,Resin,Resin,Resin,0,World Time,Women,Thailand
Casio,G-Shock GS-B100 Twin Sensor,GS-B100-1A,Digital,Module 5694,In-house,Solar,250,185,2022,55.3,0.0,17.1,200,Mineral,78,Resin,Resin,Resin,0,"Compass, Temperature, Solar",Men,Japan
Rolex,GMT-Master II Steel Jubilee Batman,126710BLNR-J,Luxury,Cal. 3285,In-house,Automatic,15300,17500,2024,40.0,20.0,12.0,100,Sapphire,162,Stainless Steel,Jubilee,Black/Blue Ceramic,70,"GMT, Date",Men,Switzerland
Rolex,Datejust 36 Gold Diamond,126233,Luxury,Cal. 3235,In-house,Automatic,12300,13000,2024,36.0,20.0,11.6,100,Sapphire,130,Steel/Yellow Gold,Jubilee,Fluted Gold,70,Date,Unisex,Switzerland
Rolex,Oyster Perpetual 41 Black,124300-BLK,Luxury,Cal. 3230,In-house,Automatic,6650,9500,2024,41.0,21.0,11.9,100,Sapphire,145,Stainless Steel,Oyster,Smooth Steel,70,None,Men,Switzerland
Rolex,Submariner No-Date Blue 41,124060-BLU,Luxury,Cal. 3230,In-house,Automatic,9650,16000,2024,41.0,21.0,12.5,300,Sapphire,155,Stainless Steel,Oyster,Ceramic,70,None,Men,Switzerland
Omega,Speedmaster Moonwatch Apollo 11 50th,310.20.42.50.01.001,Chronograph,Cal. 3861,In-house,Manual,8100,7200,2023,42.0,20.0,13.18,50,Hesalite,105,Stainless Steel,Bracelet,Steel,50,Chronograph,Men,Switzerland
Omega,Seamaster 300M Ceramic Bespoke,210.32.42.20.04.001,Diver,Cal. 8800,In-house,Automatic,7250,6400,2024,42.0,21.0,13.5,300,Sapphire,178,Steel/Sedna,Rubber,Ceramic,55,Date,Men,Switzerland
Omega,Aqua Terra 38mm Quartz,220.10.38.60.52.001,Dress,Quartz,ETA,Quartz,2400,1600,2023,38.0,19.0,10.5,150,Sapphire,110,Stainless Steel,Bracelet,Steel,0,Date,Women,Switzerland
Tudor,Black Bay 58 Hawthorn Green,M79030G,Diver,Cal. MT5400,In-house,Automatic,4625,4100,2024,39.0,20.0,11.9,200,Sapphire,130,Stainless Steel,Leather,Aluminum,70,None,Men,Switzerland
Tudor,Black Bay 41 Blue,M79540-0009,Diver,Cal. MT5602,In-house,Automatic,4150,3400,2023,41.0,22.0,14.7,200,Sapphire,155,Stainless Steel,Bracelet,Aluminum,70,None,Men,Switzerland
Tudor,Pelagos FXD Racing Green,M25717N,Diver,Cal. MT5621,In-house,Automatic,4775,3900,2024,42.0,20.0,14.0,200,Sapphire,155,Titanium,Fabric,Steel,70,None,Men,Switzerland
Citizen,Promaster Diver NY0136 Green,NY0136-01E,Diver,Cal. 8218,Miyota,Automatic,375,270,2023,42.0,20.0,13.6,200,Mineral,175,Stainless Steel,Bracelet,Steel,40,"Day, Date",Men,Japan
Citizen,Eco-Drive Brycen Nighthawk,CA0293-87E,Pilot,Cal. B620,In-house,Solar,350,250,2022,43.5,22.0,12.1,200,Mineral,140,Stainless Steel,Bracelet,Steel,0,"World Time, Alarm",Men,Japan
Citizen,Tsuyosa Pink,NJ0154-10A,Sport,Cal. 8210,Miyota,Automatic,450,360,2023,40.0,20.0,11.7,50,Sapphire,150,Stainless Steel,Bracelet,Steel,42,Date,Women,Japan
Hamilton,Khaki Field Murph 38 Solar,H70525130,Field,Cal. H-40 Solar,ETA,Solar,795,580,2023,38.0,20.0,10.7,100,Sapphire,60,Stainless Steel,Leather,Steel,0,None,Unisex,Switzerland
Hamilton,Khaki Field Expedition Auto 41,H70315135,Field,Cal. H-10,ETA 2824,Automatic,875,640,2023,41.0,20.0,11.0,100,Sapphire,100,Stainless Steel,Canvas,Steel,80,Date,Men,Switzerland
Tissot,Couturier Automatic,T035.407.16.051.00,Dress,Powermatic 80,ETA C07,Automatic,695,500,2022,41.0,20.0,10.45,30,Sapphire,135,Stainless Steel,Leather,Steel,80,Date,Men,Switzerland
Tissot,PRX 35mm Quartz Rose,T137.210.33.351.00,Sport,Quartz,ETA,Quartz,400,290,2023,35.0,11.0,9.7,100,Sapphire,115,Rose Gold PVD,Bracelet,Rose Gold,0,Date,Women,Switzerland
Invicta,Pro Diver Scuba 200M Steel,8938OB,Diver,Cal. NH35,Seiko,Automatic,125,85,2023,40.0,20.0,12.9,200,Mineral,165,Stainless Steel,Bracelet,Steel,41,Date,Men,Japan
Bulova,Sea King Automatic,96A365,Diver,Cal. Miyota 8215,Miyota,Automatic,595,420,2023,42.0,20.0,14.0,200,Mineral,175,Stainless Steel,Bracelet,Steel,40,Date,Men,Japan
Fossil,Townsman Automatic,ME3110,Dress,Cal. Miyota 9015,Miyota,Automatic,245,165,2023,44.0,22.0,12.0,50,Mineral,135,Stainless Steel,Leather,Steel,42,None,Men,China
Fossil,Blue Dive Quartz,FS5992,Diver,Quartz,Fossil,Quartz,165,110,2023,40.0,20.0,11.0,100,Mineral,155,Stainless Steel,Bracelet,Steel,0,Date,Men,China
Apple,Watch SE 2nd Gen 40mm,A2722,Smartwatch,Apple S8 SiP,In-house,Quartz,249,180,2023,40.0,0.0,10.7,50,Ion-X,26,Aluminum,Sport Band,Aluminum,18,"GPS, Health",Unisex,USA
Samsung,Galaxy Watch 6 Classic 47mm,SM-R960,Smartwatch,Exynos W930,In-house,Quartz,429,310,2023,47.0,22.0,10.9,50,Sapphire,59,Stainless Steel,Leather,Steel,40,"GPS, ECG, Health",Unisex,South Korea
Garmin,Vivoactive 5,010-02862,Smartwatch,Garmin,In-house,Quartz,299,220,2024,42.7,20.0,10.3,50,Gorilla Glass,36,Aluminum,Silicone,Aluminum,120,"GPS, Health",Unisex,USA
Garmin,Forerunner 745,010-02445,Smartwatch,Garmin,In-house,Quartz,399,270,2023,43.8,22.0,13.6,50,Gorilla Glass,47,Fiber Polymer,Silicone,Steel,168,"GPS, Health, Training",Unisex,USA
Autodromo,Group B White,W-01,Chronograph,Cal. VK64,Seiko,Quartz,795,580,2023,41.0,22.0,11.5,100,Mineral,105,Stainless Steel,Leather,Steel,0,Chronograph,Men,USA
RZE,Endeavour Titanium Green,ENDV-TI-GRN,Field,Cal. NH35,Seiko,Automatic,495,380,2023,41.0,22.0,12.6,100,Sapphire,80,Titanium,Nylon,Titanium,41,None,Unisex,Singapore
Spinnaker,Croft Triple Calendar,SP-5070-11,Dress,Cal. ST1908,Sellita,Automatic,750,560,2023,43.0,22.0,12.0,50,Sapphire,130,Stainless Steel,Leather,Steel,42,"Triple Calendar, Moonphase",Men,Italy
Squale,T-183 Blue Wooden Bezel,T-183BL,Diver,Cal. SW200,Sellita,Automatic,1590,1150,2023,38.0,20.0,12.9,300,Sapphire,145,Stainless Steel,Rubber,Wooden,38,None,Unisex,Switzerland
Vostok-Europe,Lunokhod 2 Multifunction,6S10-605H426,Field,Cal. 6S10,Vostok-Europe,Quartz,495,350,2023,52.0,26.0,13.8,200,Mineral,165,Stainless Steel,Silicone,Steel,0,"Chronograph, Tachymeter",Men,Lithuania
Vostok-Europe,GAZ-14 Limousine,NH35-5651213,Luxury,Cal. NH35,Seiko,Automatic,425,310,2023,49.0,24.0,15.0,200,Mineral,185,Stainless Steel,Leather,Steel,41,"Day, Date",Men,Lithuania
Davosa,Ternos Professional Diver,161.559.04,Diver,Cal. ETA 2824,ETA,Automatic,895,620,2023,40.0,20.0,13.8,300,Sapphire,175,Stainless Steel,Bracelet,Ceramic,38,Date,Men,Switzerland
Louis Erard,La Semaine Reserve de Marche,69268AA22.BVA22,Dress,Cal. Le2,In-house,Automatic,5200,3900,2022,41.0,21.0,11.5,30,Sapphire,120,Stainless Steel,Leather,Steel,45,"Week, Date, Power Reserve",Men,Switzerland
Montblanc,Summit 3 Smartwatch,130561,Smartwatch,Qualcomm Snapdragon W5,Qualcomm,Quartz,995,720,2023,46.0,24.0,12.4,50,Sapphire,55,Titanium,Rubber,Steel,0,"Smart, Health",Unisex,Germany
Enicar,Sherpa World Time,147-03-06B,GMT,Cal. ETA 2893,ETA,Automatic,1450,1050,2023,40.5,20.0,11.0,200,Sapphire,125,Stainless Steel,Bracelet,Steel,42,"GMT, Date",Men,Switzerland
Frederique Constant,Runabout Automatic,FC-303RM5B4,Dress,Cal. FC-303,Sellita,Automatic,2750,2000,2023,42.5,22.0,12.4,50,Sapphire,145,Stainless Steel,Leather,Steel,38,Date,Men,Switzerland
Serica,8315 Blue Diver,8315-B,Diver,Cal. STP1-11,Fossil STP,Automatic,1100,850,2023,40.5,20.0,13.2,300,Sapphire,175,Stainless Steel,Bracelet,Sapphire,44,Date,Men,Switzerland
Maurice Lacroix,Pontos Day Date,PT6158-SS001-23E-1,Dress,Cal. ML113,Sellita,Automatic,3750,2700,2023,41.0,21.0,10.9,50,Sapphire,135,Stainless Steel,Bracelet,Steel,38,"Day, Date",Men,Switzerland
Rado,True 40 Thinline,R27056702,Dress,Cal. ETA 2892,ETA,Automatic,2200,1600,2022,40.0,0.0,5.9,50,Sapphire,80,Ceramic,Ceramic,Ceramic,38,None,Men,Switzerland
Alpina,Startimer Pilot Quartz,AL-240NS4S6,Pilot,Quartz,ETA,Quartz,795,550,2023,44.0,22.0,9.2,100,Sapphire,125,Stainless Steel,Leather,Steel,0,None,Men,Switzerland
Mondaine,Swiss Railway SBB 40,A658.30323.16SBO,Dress,Quartz,Ronda,Quartz,245,165,2023,40.0,20.0,9.15,30,Mineral,55,Stainless Steel,Leather,Steel,0,Date,Unisex,Switzerland
Mondaine,Stop2Go Automatic,MST.4161B.LB,Dress,Cal. ETA 2824,ETA,Automatic,795,580,2023,41.0,20.0,11.0,30,Sapphire,100,Stainless Steel,Leather,Steel,38,Stop2Go,Unisex,Switzerland
Delma,Cayman Diver,41601.744.6.064,Diver,Cal. ETA 2824,ETA,Automatic,1590,1100,2023,44.0,22.0,13.6,300,Sapphire,185,Stainless Steel,Rubber,Ceramic,38,Date,Men,Switzerland
Corum,Admiral's Cup Squale 48,A082/02956,Diver,Cal. 2892A2,ETA,Automatic,7900,5500,2022,48.0,22.0,14.8,600,Sapphire,210,Stainless Steel,Rubber,Ceramic,42,Date,Men,Switzerland
Carl F. Bucherer,Patravi Traveltec GMT,00.10620.08.23.01,GMT,Cal. A2000,ETA,Automatic,6700,4800,2022,44.6,22.0,14.5,100,Sapphire,185,Stainless Steel,Bracelet,Steel,42,"GMT, World Time",Men,Switzerland
Rolex,Submariner Date Steel Blue,126619LB,Luxury,Cal. 3235,In-house,Automatic,15650,17000,2024,41.0,21.0,12.5,300,Sapphire,165,18k White Gold,Oyster,Blue Ceramic,70,Date,Men,Switzerland
Rolex,Datejust 41 Motif,126334-MOT,Luxury,Cal. 3235,In-house,Automatic,10700,12500,2024,41.0,21.0,11.9,100,Sapphire,150,Steel/White Gold,Jubilee,Fluted White Gold,70,Date,Men,Switzerland
Rolex,Lady-Datejust 28 Silver,279160,Luxury,Cal. 2236,In-house,Automatic,8000,9000,2024,28.0,0.0,9.5,100,Sapphire,98,Stainless Steel,Oyster,Smooth Steel,55,Date,Women,Switzerland
Omega,Speedmaster Silver Snoopy,310.32.42.50.02.001,Chronograph,Cal. 3861,In-house,Manual,9300,11500,2023,42.0,20.0,13.2,50,Sapphire,120,Stainless Steel,NATO,Steel,50,Chronograph,Men,Switzerland
Seiko,Prospex Turtle Red Alpinist,SRPE93K1,Diver,Cal. 4R36,In-house,Automatic,575,420,2023,45.0,22.0,13.2,200,Hardlex,195,Stainless Steel,Rubber,Steel,41,"Day, Date",Men,Japan
Seiko,Prospex Sumo SBDC171,SBDC171,Diver,Cal. 6R35,In-house,Automatic,1050,780,2024,45.0,20.0,13.0,200,Sapphire,200,Stainless Steel,Bracelet,Ceramic,70,Date,Men,Japan
Seiko,5 Sports GMT SSK009 Green,SSK009K1,GMT,Cal. 4R34,In-house,Automatic,495,380,2023,42.5,22.0,13.6,100,Hardlex,82,Stainless Steel,Bracelet,Green,41,"GMT, Date",Men,Japan
Casio,G-Shock GR-B300 Gravity Master,GR-B300-1A4,Digital,Module 3503,In-house,Solar,850,620,2023,57.9,0.0,18.4,200,Mineral,131,Resin,Resin,Resin,0,"GPS, Solar, Altimeter",Men,Japan
Casio,G-Shock GM-110 Metal Flare Red,GM-110-4A,Digital,Module 3230,In-house,Quartz,125,92,2023,51.2,0.0,16.9,200,Mineral,72,Metal Bezel/Resin,Resin,Metal,0,"World Time, Alarm",Unisex,China
Citizen,Promaster Diver Tuna Eco,BN0227-09L,Diver,Cal. E168,In-house,Solar,495,360,2023,50.6,22.0,14.9,200,Mineral,130,Stainless Steel,Silicone,Steel,0,Date,Men,Japan
Citizen,Eco-Drive Perpetual Chrono A-T,CB5920-86E,Pilot,Cal. H110,In-house,Solar,795,570,2023,43.0,22.0,14.8,100,Sapphire,155,Stainless Steel,Bracelet,Steel,0,"Perpetual, Atomic",Men,Japan
Tudor,Black Bay GMT S&G,M79833MN,GMT,Cal. MT5652,In-house,Automatic,5175,5000,2024,41.0,22.0,14.6,200,Sapphire,165,Steel/Yellow Gold,Bracelet,Black/Gold,70,"GMT, Date",Men,Switzerland
Tudor,Glamour Date 36,M55000-0006,Dress,Cal. T600,ETA 2824,Automatic,2250,1700,2023,36.0,20.0,10.8,100,Sapphire,110,Stainless Steel,Leather,Steel,38,Date,Unisex,Switzerland
Tissot,Bellissima Small Second,T126.208.11.013.00,Dress,Quartz,ETA,Quartz,350,240,2023,26.0,12.0,7.0,30,Sapphire,55,Stainless Steel,Leather,Steel,0,None,Women,Switzerland
Hamilton,Khaki Field Murph Small Seconds,H69819560,Field,Cal. H-50,ETA 2801,Manual,695,500,2023,40.0,20.0,8.9,100,Sapphire,70,Stainless Steel,Leather,Steel,80,Small Seconds,Unisex,Switzerland
Hamilton,Jazzmaster Viewmatic Blue,H42535141,Dress,Cal. H-10,ETA 2824,Automatic,895,660,2023,40.0,20.0,12.4,50,Sapphire,110,Stainless Steel,Leather,Steel,80,Date,Men,Switzerland
Longines,Legend Diver Watch,L3.774.4.50.2,Diver,Cal. L836,ETA,Automatic,2950,2200,2023,42.0,21.0,15.1,300,Sapphire,175,Stainless Steel,Rubber,Steel,64,Date,Men,Switzerland
Longines,DolceVita 23.5 x 37 Quartz,L5.512.4.71.6,Dress,Quartz,ETA,Quartz,1050,700,2023,37.0,23.5,7.05,30,Sapphire,70,Stainless Steel,Leather,Steel,0,None,Women,Switzerland
Oris,Aquis Hangang LE,01 733 7766 4155-Set,Diver,Cal. 733,Sellita,Automatic,2700,2000,2024,43.5,22.0,13.5,300,Sapphire,195,Stainless Steel,Rubber,Ceramic,38,Date,Men,Switzerland
Oris,Propilot Altimeter,01 733 7762 4063,Pilot,Cal. 733,Sellita,Automatic,2500,1800,2022,46.0,22.0,13.9,100,Sapphire,130,Stainless Steel,Rubber,Aluminum,38,"Altimeter, Date",Men,Switzerland
TAG Heuer,Formula 1 Solargraph Quartz,WBJ1116.FT6231,Sport,Cal. 7,Ronda,Solar,1050,720,2023,37.5,20.0,9.0,200,Sapphire,110,Stainless Steel,Bracelet,Ceramic,0,Date,Unisex,Switzerland
TAG Heuer,Carrera Porsche Chronograph,CBN2A1K.FC6492,Chronograph,Cal. Heuer 02,In-house,Automatic,7100,5400,2023,42.0,20.0,15.7,100,Sapphire,180,Stainless Steel,Leather,Steel,80,"Chronograph, Date",Men,Switzerland
Breitling,Superocean Heritage 57 Black Lunette,A10370121B1A1,Diver,Cal. 17,ETA 2824,Automatic,4500,3400,2023,42.0,22.0,13.4,200,Sapphire,170,Stainless Steel,Leather,Steel,38,Date,Men,Switzerland
Breitling,Navitimer 1 B01 38,A17325211B1P1,Chronograph,Cal. B01,In-house,Automatic,8200,6300,2023,38.0,19.0,13.6,30,Sapphire,145,Stainless Steel,Leather,Steel,70,"Chronograph, Date",Men,Switzerland
IWC,Ingenieur Auto 40,IW328902,Sport,Cal. 32111,In-house,Automatic,6300,4800,2023,40.0,21.0,10.7,100,Sapphire,130,Stainless Steel,Bracelet,Steel,120,Date,Men,Switzerland
IWC,Portugieser Hand-Wound 8 Days,IW510203,Dress,Cal. 98290,In-house,Manual,18500,15000,2023,43.0,20.0,12.9,30,Sapphire,140,Stainless Steel,Leather,Steel,192,8-Day Power Reserve,Men,Switzerland
Panerai,Luminor Marina 44 Brown Strap,PAM01359,Diver,Cal. P.9010,In-house,Automatic,9700,7500,2023,44.0,24.0,15.5,300,Sapphire,115,Stainless Steel,Leather,Steel,72,Date,Men,Italy
Zenith,Pilot Big Date Flyback Spitfire,29.2430.405/69.C800,Chronograph,Cal. El Primero 405,In-house,Automatic,8700,7000,2023,45.0,22.0,15.3,100,Sapphire,180,Stainless Steel,Leather,Steel,50,"Flyback Chrono, Big Date",Men,Switzerland
Patek Philippe,Gondolo 5098G,5098G-010,Dress,Cal. 215 PS,In-house,Manual,24000,26000,2023,43.5,0.0,8.7,30,Sapphire,75,18k White Gold,Leather,White Gold,44,None,Men,Switzerland
Audemars Piguet,Royal Oak Offshore Chronograph Ceramic 44,26401CE.OO.A002CA.02,Chronograph,Cal. 3126/3840,In-house,Automatic,47000,50000,2023,44.0,0.0,14.4,100,Sapphire,210,Ceramic,Rubber,Ceramic,60,"Chronograph, Date",Men,Switzerland
Vacheron Constantin,Overseas Perpetual Calendar Ultra-Thin,7110V/00R-B695,Luxury,Cal. 3750,In-house,Automatic,145000,135000,2023,41.5,0.0,8.1,150,Sapphire,180,18k Rose Gold,Bracelet,Rose Gold,40,"Perpetual Calendar, Moonphase",Men,Switzerland
A. Lange & Söhne,1815 Annual Calendar,238.026,Luxury,Cal. L051.1,In-house,Manual,42000,45000,2023,40.0,0.0,10.8,30,Sapphire,88,18k White Gold,Leather,White Gold,72,Annual Calendar,Men,Germany
Richard Mille,RM 40-01 McLaren,RM 40-01,Luxury,Cal. CRMT2,In-house,Automatic,160000,250000,2023,50.15,0.0,16.15,50,Sapphire,105,TZP Alumina Ceramic,Rubber,Ceramic,50,None,Men,Switzerland
Hublot,Classic Fusion Aerofusion Moonphase,517.NX.0170.LR,Chronograph,Cal. HUB6035,In-house,Automatic,18800,14000,2023,45.0,0.0,15.45,50,Sapphire,115,Titanium,Rubber,Titanium,72,"Chronograph, Moonphase",Men,Switzerland
Blancpain,Fifty Fathoms Automatique Haiku,5010-3614-52B,Diver,Cal. 1315,In-house,Automatic,24500,20000,2023,45.0,24.0,13.4,300,Sapphire,185,Stainless Steel,Sail Canvas,Ceramic,120,Date,Men,Switzerland
Jaeger-LeCoultre,Reverso Classic Large Small Seconds,Q3848420,Dress,Cal. 822/2,In-house,Manual,10700,8500,2023,47.7,0.0,9.15,30,Sapphire,80,Stainless Steel,Leather,Steel,42,Small Seconds,Men,Switzerland
Grand Seiko,Elegance SBGW291 Manual White,SBGW291,Dress,Cal. 9S64,In-house,Manual,5500,4300,2024,37.3,19.0,11.6,30,Sapphire,110,Stainless Steel,Leather,Steel,72,None,Men,Japan
